user_id,age,gender,country,occupation,education_level,primary_platform,account_type,is_verified,follower_count,following_count,join_date,profile_completeness_pct
USR00950,17,Female,UK,Homemaker,Diploma,Instagram,Personal,False,3152.0912225911816,570.8786407563459,2021-06-09,91.0
USR00951,53,Male,Canada,Homemaker,Diploma,Snapchat,Creator,False,5130.279740320874,764.8058062707921,2018-03-10,56.0
USR00952,24,Female,Australia,Student,Some College,Instagram,Business,False,359.31912324396393,88.507662529913,2020-04-06,33.0
USR00953,38,Female,UK,Professional,Master,Pinterest,Personal,False,196.17119571407673,477.0789597032126,2020-05-14,78.0
USR00954,58,Male,Mexico,Professional,Some College,Twitter/X,Personal,False,346.0514843401024,15.847714847982658,2019-12-10,94.0
USR00955,46,Male,Japan,Homemaker,Bachelor,YouTube,Personal,False,2305.94996698699,356.79390439584654,2018-10-27,90.0
USR00956,61,Male,USA,Homemaker,Bachelor,YouTube,Creator,False,448.1351977756121,808.6770770476943,2017-01-25,49.0
USR00957,26,Female,Australia,Unemployed,Bachelor,Twitter/X,Personal,False,896.8621089472326,604.4412312081433,2015-07-30,37.0
USR00958,38,Female,Brazil,Unemployed,Some College,Pinterest,Creator,True,219.16149605169778,1053.6387888002637,2017-10-31,42.0
USR00959,57,Male,Australia,Business Owner,High School,Pinterest,Personal,False,21352.617448294986,614.3382512200507,2020-05-10,66.0
USR00960,39,Female,Mexico,Unemployed,High School,LinkedIn,Creator,False,-1.0,210.43891431827902,2016-04-12,72.0
USR00961,21,Female,Mexico,Professional,Diploma,Twitter/X,Personal,False,6152.24905433143,63.6209725379354,2015-09-25,85.0
USR00962,38,Female,USA,Student,Master,Twitter/X,Personal,False,2297.9087550096224,462.10109328186377,2019-06-30,79.0
USR00963,59,Female,Japan,Student,Diploma,Facebook,Personal,False,1029.8618206881054,716.6341440477705,2020-07-07,49.0
USR00964,34,Female,Brazil,Unemployed,PhD,YouTube,Personal,False,952.8967089863315,48.95674402633758,2015-10-31,77.0
USR00965,59,Male,Australia,Homemaker,Some College,Snapchat,Creator,False,369.4939936988641,655.0281610280582,2021-06-21,48.0
USR00966,42,Female,Japan,Unemployed,High School,LinkedIn,Creator,False,557.9700425057471,448.2213522268098,2022-01-22,98.0
USR00967,55,Male,Canada,Homemaker,Master,Facebook,Personal,False,241.84487364047786,260.44175436096873,2022-09-12,46.0
USR00968,60,Female,Mexico,Retired,PhD,Facebook,Personal,False,205.34696119117206,683.833570284051,2015-08-08,57.0
USR00969,29,Prefer not to say,Australia,Professional,Master,YouTube,Personal,False,25073.408126466336,289.9036356422761,2016-09-13,65.0
USR00970,38,Male,UK,Freelancer,Master,Pinterest,Creator,False,1666.3127790342335,268.4431231990759,2016-09-03,67.0
USR00971,48,Male,Australia,Homemaker,Diploma,LinkedIn,Personal,False,9883.044218418938,87.7465158791593,2021-04-24,99.0
USR00972,13,Female,Japan,Student,Diploma,Twitter/X,Business,False,-1.0,655.6779707977116,2018-05-29,55.0
USR00973,20,Male,Germany,Unemployed,PhD,Instagram,Personal,False,167.77010360145871,84.15875357550078,2015-12-15,30.0
USR00974,61,Female,India,Retired,Bachelor,YouTube,Personal,False,252.98562870123925,177.51953438836327,2017-10-13,31.0
USR00975,47,Male,Japan,Retired,High School,Instagram,Personal,False,582.2454954991099,697.1138988867395,2016-04-30,65.0
USR00976,64,Male,UK,Retired,High School,TikTok,Personal,False,1158.3477296625906,329.975359258499,2021-04-04,85.0
USR00977,27,Non-binary,Canada,Retired,PhD,YouTube,Personal,False,874.4499627823691,3136.598507424226,2019-09-01,64.0
USR00978,59,Female,Canada,Business Owner,High School,LinkedIn,Personal,True,343.8527616438134,821.7438865777428,2021-10-19,56.0
USR00979,34,Female,Australia,Unemployed,Some College,Snapchat,Personal,False,1250.8423883201453,993.8675850124105,2021-09-07,96.0
USR00980,26,Male,Canada,Unemployed,Some College,YouTube,Creator,False,1426.642680182099,1124.0871441035702,2021-12-08,85.0
USR00981,38,Female,Mexico,Retired,Some College,LinkedIn,Personal,False,3144.514047593989,302.0009510874908,2017-07-13,
USR00982,40,Female,Germany,Student,PhD,TikTok,Personal,False,9953.190723927959,213.1075546110567,2020-11-10,49.0
USR00983,35,Female,Germany,Unemployed,Diploma,Facebook,Creator,False,635.3393818565385,94.00866576337668,2019-04-08,37.0
USR00984,26,Female,France,Homemaker,Master,TikTok,Business,False,6790.099609346236,70.50590125612462,2020-01-20,55.0
USR00985,36,Female,France,Business Owner,Master,Pinterest,Personal,False,1210.6423798339113,1598.557090163142,2019-12-19,91.0
USR00986,14,Male,USA,Homemaker,Bachelor,TikTok,Creator,False,-1.0,191.2056358163369,2018-05-02,62.0
USR00987,57,Male,UK,Business Owner,Bachelor,YouTube,Creator,False,15913.231557851497,1179.3243064043597,2021-08-07,90.0
USR00988,38,Female,Canada,Retired,Some College,TikTok,Brand,False,33150.2210195945,68.97540718701917,2019-10-23,49.0
USR00989,26,Male,Canada,Business Owner,Some College,Snapchat,Personal,False,2775.6624462954023,324.0243349743749,2018-06-04,97.0
USR00990,63,Female,USA,Professional,PhD,YouTube,Brand,False,1254.732205379194,1846.8628037370913,2021-05-18,58.0
USR00991,19,Male,India,Business Owner,Some College,Instagram,Personal,True,729.8889576422371,555.1808871328438,2021-12-18,75.0
USR00992,15,Female,Japan,Retired,Some College,Instagram,Personal,False,546.797233704018,573.068728088346,2015-09-04,66.0
USR00993,59,Female,Australia,Retired,Some College,TikTok,Personal,False,6741.595383779509,199.6254150316663,2021-11-02,82.0
USR00994,35,Male,USA,Retired,High School,YouTube,Personal,False,1068.5844876781828,136.55970485274517,2016-02-11,34.0
USR00995,58,Male,Japan,Student,Master,LinkedIn,Creator,False,13506.27533250774,382.2382930089036,2017-05-01,95.0
USR00996,55,Male,Germany,Freelancer,High School,Snapchat,Personal,False,1155.5060008498285,104.50057518578083,2022-01-06,44.0
USR00997,59,Female,USA,Homemaker,Diploma,Instagram,Personal,False,590.8014233616024,354.6213332485046,2017-05-14,75.0
USR00998,57,Female,Canada,Homemaker,Some College,Twitter/X,Personal,False,444.98888451326843,1309.608900752752,2017-12-19,86.0
USR00999,30,Male,Australia,Unemployed,Some College,YouTube,Personal,False,359.39636925488026,88.19396398996724,2022-05-29,
USR01000,50,Female,France,Unemployed,High School,Pinterest,Personal,True,2371.3595978184794,871.8474444464069,2015-11-29,66.0
USR01001,47,Male,UK,Unemployed,High School,YouTube,Personal,False,157.31654216790102,1332.8725528798798,2016-10-05,86.0
USR01002,63,Female,UK,Business Owner,PhD,LinkedIn,Personal,False,321.3380791574689,295.21956169843605,2017-09-09,43.0
USR01003,27,Female,USA,Business Owner,PhD,Pinterest,Personal,False,7996.21783912526,419.90815663934285,2016-12-12,34.0
USR01004,37,Male,UK,Business Owner,Some College,LinkedIn,Personal,False,261.9558645784244,226.9249342740229,2021-03-10,72.0
USR01005,49,Female,Germany,Freelancer,High School,Instagram,Creator,False,4000.030971651896,278.0913260990862,2015-11-04,78.0
USR01006,40,Male,Canada,Freelancer,Diploma,Instagram,Personal,False,49.67403106434369,1076.7949828124188,2016-10-03,73.0
USR01007,22,Male,UK,Freelancer,PhD,Snapchat,Personal,True,9654.028450796884,962.9452343276762,2015-01-11,85.0
USR01008,51,Male,Brazil,Freelancer,Bachelor,Snapchat,Personal,False,163.14709896090972,646.8546774823726,2019-08-01,77.0
USR01009,29,Male,Germany,Freelancer,High School,Instagram,Personal,False,294.53839991280546,836.7320767429942,2020-01-20,59.0
USR01010,51,Female,Germany,Unemployed,Master,Twitter/X,Personal,False,3042.740495147923,512.8758147739906,2022-09-24,62.0
USR01011,34,Male,Mexico,Unemployed,Bachelor,Twitter/X,Business,False,1645.1917163661435,92.55063115824802,2021-08-29,66.0
USR01012,38,Female,France,Freelancer,Bachelor,Pinterest,Creator,True,4198.493939547689,1446.3478528040214,2020-04-08,79.0
USR01013,56,Male,USA,Unemployed,Diploma,TikTok,Creator,False,161.19358856533177,138.07669600263176,2018-04-07,36.0
USR01014,37,Male,India,Freelancer,High School,TikTok,Personal,False,-1.0,357.74900149861986,2015-05-14,96.0
USR01015,29,Female,Germany,Freelancer,Diploma,Instagram,Personal,False,434.5811467490774,1123.1593276706103,2017-08-06,72.0
USR01016,25,Non-binary,UK,Freelancer,Some College,Instagram,Personal,False,207.41400141940082,75.07740503453934,2018-03-26,69.0
USR01017,32,Male,Australia,Unemployed,Master,Instagram,Business,False,2680.734726953704,853.583702795287,2022-12-05,61.0
USR01018,37,Female,Canada,Professional,PhD,YouTube,Business,False,4512.367186756152,96.49224718556093,2018-03-04,84.0
USR01019,16,Female,India,Professional,Diploma,Twitter/X,Personal,False,661.626165956993,823.6039145978269,2022-11-19,38.0
USR01020,22,Female,France,Retired,PhD,Facebook,Personal,False,10765.124219621148,1708.210401668139,2020-02-03,
USR01021,15,Female,Germany,Retired,Some College,TikTok,Personal,False,337.4609057142583,166.49511369898232,2015-10-19,93.0
USR01022,53,Male,Canada,Professional,Master,TikTok,Personal,False,10380.672951874705,142.434580424948,2022-09-16,74.0
USR01023,57,Male,France,Student,Diploma,Facebook,Creator,True,2548.7506824246766,441.97085137376905,2017-08-14,90.0
USR01024,30,Female,Canada,Homemaker,Master,Instagram,Personal,False,174.97607001247036,137.16598608821735,2017-12-19,99.0
USR01025,59,Male,Japan,Professional,Bachelor,LinkedIn,Personal,False,21424.41418761957,29.586635073562583,2022-01-04,67.0
USR01026,48,Female,UK,Professional,Bachelor,TikTok,Creator,False,563.0022925821997,391.36216398162367,2021-08-12,75.0
USR01027,59,Male,Australia,Professional,Master,Twitter/X,Personal,False,6685.368486590833,603.1358231148427,2022-06-01,99.0
USR01028,34,Male,Brazil,Business Owner,Diploma,Facebook,Personal,False,1364.404955987284,272.0100192947403,2017-03-21,93.0
USR01029,46,Female,Canada,Freelancer,Diploma,Twitter/X,Personal,False,1923.038635552199,462.0639136756237,2019-10-08,64.0
USR01030,59,Male,Canada,Retired,Diploma,YouTube,Personal,False,4237.845027269048,1420.3461491608668,2016-04-15,41.0
USR01031,20,Female,Germany,Unemployed,High School,Instagram,Personal,False,3900.175287823585,262.5804373510188,2021-02-08,77.0
USR01032,52,Female,USA,Homemaker,Diploma,TikTok,Personal,False,656.406430190796,307.36729371726176,2017-07-09,92.0
USR01033,61,Female,France,Homemaker,High School,Pinterest,Creator,False,2434.504183168759,393.98618119509626,2022-04-06,74.0
USR01034,56,Female,Japan,Homemaker,High School,Twitter/X,Creator,False,2175.2519438077898,276.7833101490036,2016-09-02,35.0
USR01035,31,Female,India,Business Owner,Master,Facebook,Personal,False,1510.7202450024645,276.8690920647546,2017-12-24,74.0
USR01036,54,Female,Brazil,Freelancer,PhD,Pinterest,Creator,False,808.3743043844362,3134.831111000662,2016-08-05,61.0
USR01037,53,Female,UK,Professional,High School,LinkedIn,Personal,False,1506.20308488771,469.1298693037685,2015-10-20,97.0
USR01038,49,Male,Canada,Professional,PhD,LinkedIn,Creator,False,20979.71126145357,282.5422889719848,2015-09-02,32.0
USR01039,18,Male,USA,Business Owner,High School,Instagram,Personal,False,704.4793165288551,2124.2226582334333,2016-11-10,31.0
USR01040,64,Male,Mexico,Unemployed,Master,TikTok,Personal,False,6700.12277411748,1483.9640477913176,2018-06-13,49.0
USR01041,38,Male,Germany,Business Owner,High School,TikTok,Personal,True,432.9167144520005,853.3111165613134,2021-09-03,68.0
USR01042,46,Female,Germany,Business Owner,Diploma,Pinterest,Personal,True,292.3723047860971,194.0971043289109,2021-05-20,41.0
USR01043,57,Female,Brazil,Retired,PhD,Instagram,Business,True,149432.34351921343,10708.9440026727,2018-03-28,90.0
USR01044,18,Female,Brazil,Freelancer,Some College,Instagram,Personal,False,2465.2199100112703,61.625822544666974,2019-12-04,65.0
USR01045,49,Male,USA,Student,Diploma,Instagram,Personal,False,2568.9953625084195,47.58715662992195,2016-05-24,38.0
USR01046,45,Female,Mexico,Retired,PhD,YouTube,Personal,False,2678.0432005059392,638.7305819322927,2020-04-03,73.0
USR01047,34,Male,Mexico,Homemaker,Some College,Twitter/X,Personal,False,9053.888019063836,262.88177510822146,2022-09-21,82.0
USR01048,33,Female,Brazil,Unemployed,Diploma,Snapchat,Business,False,2021.7424587868902,20.64561699929612,2018-05-30,59.0
USR01049,18,Female,Japan,Unemployed,PhD,YouTube,Business,False,3730.6315282744267,340.71893462597455,2022-11-06,95.0
USR01050,18,Male,Japan,Business Owner,Diploma,TikTok,Personal,False,-1.0,443.4798409720456,2019-07-07,
USR01051,60,Male,Brazil,Business Owner,Diploma,Pinterest,Personal,False,4797.668289583799,329.6716917845175,2018-01-20,67.0
USR01052,16,Male,Australia,Professional,High School,Twitter/X,Personal,False,768.8217614130912,579.790939015188,2020-08-11,
USR01053,42,Female,Brazil,Business Owner,High School,LinkedIn,Personal,False,3003.7407972363785,229.58289898513615,2021-01-20,100.0
USR01054,23,Female,USA,Freelancer,PhD,Facebook,Personal,False,83.70678754691244,341.5999172185853,2020-07-15,84.0
USR01055,42,Female,Mexico,Professional,High School,TikTok,Personal,False,2822.192625386576,1938.668098733705,2019-11-29,52.0
USR01056,43,Male,India,Student,High School,YouTube,Creator,False,37.98363723214074,1274.8724841359694,2015-11-26,
USR01057,36,Male,Germany,Freelancer,Master,LinkedIn,Personal,False,724.9674768605258,314.08213041276696,2021-09-15,43.0
USR01058,21,Female,Brazil,Unemployed,Bachelor,LinkedIn,Personal,False,84.91685604937528,778.8931989998185,2015-06-13,78.0
USR01059,15,Female,France,Unemployed,Bachelor,Snapchat,Personal,False,2834.3136536562797,1150.958587945976,2019-11-05,74.0
USR01060,63,Male,Canada,Freelancer,Diploma,Facebook,Creator,False,1216.7088417550233,130.96530190096573,2018-08-13,56.0
USR01061,43,Male,Australia,Retired,PhD,TikTok,Personal,False,345.0947080479003,599.7443951708096,2021-10-08,96.0
USR01062,52,Female,India,Business Owner,Bachelor,Pinterest,Personal,False,9429.629332135464,486.6686794254608,2017-10-22,78.0
USR01063,49,Male,Brazil,Business Owner,Some College,Snapchat,Personal,False,285.7165565842126,888.1650837134415,2015-04-16,31.0
USR01064,48,Male,Brazil,Business Owner,PhD,Instagram,Personal,False,11.625596375372405,129.95996399101395,2016-01-10,89.0
USR01065,36,Male,India,Unemployed,PhD,Snapchat,Personal,False,2369.543384496977,387.2119659352665,2017-07-26,95.0
USR01066,43,Female,Japan,Freelancer,Some College,TikTok,Brand,False,77.4863600007433,163.1744136767791,2022-07-24,88.0
USR01067,18,Female,Brazil,Business Owner,Bachelor,Snapchat,Creator,False,299.6111704469027,600.9119819686753,2021-06-14,89.0
USR01068,14,Non-binary,Mexico,Retired,Some College,YouTube,Creator,False,504.70804863866056,149.86692389980115,2021-08-01,51.0
USR01069,32,Female,France,Professional,High School,TikTok,Business,False,129.5425275704334,209.690690889494,2015-03-26,75.0
USR01070,40,Female,USA,Unemployed,PhD,TikTok,Creator,False,522.9096108431698,467.3909146538213,2022-07-16,82.0
USR01071,23,Male,France,Homemaker,Master,Pinterest,Creator,False,133.230028130924,130.54323839400897,2018-01-08,48.0
USR01072,16,Female,Mexico,Retired,Some College,Snapchat,Personal,False,1399.0864651165664,58.03529333812158,2021-06-18,78.0
USR01073,27,Male,France,Freelancer,PhD,Snapchat,Personal,False,173.6222767648346,1403.9044822302376,2015-06-14,46.0
USR01074,18,Female,Japan,Retired,Diploma,YouTube,Personal,False,1147.360766481204,186.4037002375952,2016-12-18,56.0
USR01075,61,Male,USA,Freelancer,Diploma,Facebook,Personal,False,6266.739963638467,75.20907684999065,2020-04-11,48.0
USR01076,42,Male,France,Freelancer,PhD,LinkedIn,Personal,False,3545.9420900521786,106.66122299338886,2020-10-26,59.0
USR01077,50,Male,Germany,Freelancer,Some College,Facebook,Personal,False,970.1337628035819,357.9153514623793,2022-04-22,75.0
USR01078,63,Male,Mexico,Student,Master,Twitter/X,Personal,False,248.86087922960402,2677.122786573053,2019-12-17,93.0
USR01079,14,Male,Mexico,Professional,PhD,TikTok,Personal,False,1392.3742658266392,341.16166771014264,2018-02-13,61.0
USR01080,27,Male,Canada,Retired,High School,LinkedIn,Creator,False,-1.0,811.9543876194659,2017-01-13,82.0
USR01081,23,Prefer not to say,UK,Student,High School,Facebook,Personal,False,1482.7966144388909,254.41358781728744,2021-07-25,52.0
USR01082,20,Male,Australia,Retired,High School,Pinterest,Personal,False,83.68603969675578,504.226698744926,2019-11-21,65.0
USR01083,38,Female,UK,Business Owner,Master,LinkedIn,Personal,False,3680.822768255858,314.8095886845021,2022-02-13,39.0
USR01084,63,Female,Australia,Retired,Bachelor,LinkedIn,Personal,True,1152.6568309401018,799.5955114089463,2020-07-07,88.0
USR01085,57,Prefer not to say,France,Student,High School,Twitter/X,Personal,False,30114.890217049888,103.63856818176147,2016-01-09,58.0
USR01086,56,Female,Germany,Student,Some College,YouTube,Creator,False,7778.29306538146,441.52855005614515,2020-04-09,40.0
USR01087,17,Female,Germany,Unemployed,Bachelor,TikTok,Personal,False,2563.8886904355663,485.1397604439422,2018-11-26,67.0
USR01088,18,Male,Brazil,Freelancer,Some College,YouTube,Creator,True,910.5151510927894,648.7808207998196,2019-07-31,61.0
USR01089,38,Male,UK,Student,Master,Pinterest,Business,False,367.0850093901849,80.24127831695286,2018-09-27,81.0
USR01090,16,Male,France,Freelancer,High School,LinkedIn,Personal,False,4508.0228438589165,227.88859861633549,2018-08-08,30.0
USR01091,31,Female,Canada,Professional,PhD,Twitter/X,Creator,False,777.2758549374174,829.8195347695147,2022-07-07,43.0
USR01092,32,Female,Canada,Student,High School,Facebook,Personal,False,6326.7815974731275,529.0033366923386,2016-03-04,32.0
USR01093,45,Male,India,Unemployed,Master,Twitter/X,Creator,False,2000.6646825479493,3231.154409854174,2016-10-20,59.0
USR01094,32,Male,Brazil,Unemployed,High School,Snapchat,Personal,False,2022.3099787548447,213.74212024076095,2018-09-12,60.0
USR01095,61,Female,Germany,Business Owner,High School,YouTube,Creator,False,2675.2261303082973,37.16423724312231,2019-08-14,30.0
USR01096,24,Male,Japan,Student,High School,Twitter/X,Personal,False,276.04381202589343,230.535556371143,2022-10-12,75.0
USR01097,59,Female,Germany,Professional,Master,YouTube,Business,False,236.70050125293164,16.537388848059656,2020-07-22,43.0
USR01098,13,Female,UK,Freelancer,High School,LinkedIn,Personal,False,224.7381231985695,936.9029755443105,2018-03-26,65.0
USR01099,38,Female,Japan,Retired,Diploma,Instagram,Personal,False,5277.698398630828,401.89342222782284,2022-06-06,75.0
USR01100,26,Female,Germany,Homemaker,PhD,Instagram,Personal,False,265.4476427328702,650.6470236692178,2019-06-29,84.0
USR01101,50,Female,Germany,Retired,PhD,Twitter/X,Creator,False,319.98062199898476,787.7131081939431,2021-03-03,65.0
USR01102,49,Female,India,Retired,Bachelor,Instagram,Personal,False,2455.9666015563134,1405.1706773479502,2015-05-31,72.0
USR01103,23,Female,Germany,Retired,Bachelor,Twitter/X,Brand,False,751.3911184352471,18.008049612397347,2020-02-06,72.0
USR01104,48,Female,UK,Student,Bachelor,YouTube,Creator,False,620.3653860948677,34.799465738581745,2015-12-27,44.0
USR01105,25,Male,UK,Business Owner,Bachelor,LinkedIn,Personal,False,544.6631590288662,162.96100701913832,2018-07-12,67.0
USR01106,55,Male,Germany,Unemployed,PhD,Pinterest,Personal,False,33.50023598846427,280.1492612097534,2017-10-30,73.0
USR01107,15,Male,Mexico,Homemaker,Bachelor,Pinterest,Personal,False,257.1546644432219,512.5934069788644,2018-08-17,84.0
USR01108,45,Male,India,Retired,Some College,Twitter/X,Brand,False,6453.285792838693,468.60890997988423,2016-04-19,84.0
USR01109,18,Female,Mexico,Student,Diploma,Twitter/X,Business,False,488.2867558387395,498.07628858336966,2019-07-14,87.0
USR01110,62,Female,UK,Business Owner,Master,LinkedIn,Personal,False,63.387421390183405,61.827834723398865,2020-10-08,86.0
USR01111,22,Male,Australia,Professional,Diploma,Instagram,Personal,False,241.77526597543047,155.43560403713735,2015-01-05,85.0
USR01112,17,Male,USA,Retired,Master,TikTok,Creator,False,1881.4178500452374,273.9909771445438,2022-05-17,31.0
USR01113,35,Non-binary,USA,Homemaker,PhD,Twitter/X,Personal,False,1826.3083509778521,336.69009773539386,2021-01-31,63.0
USR01114,22,Male,France,Freelancer,Master,Twitter/X,Creator,False,705.2688524842815,221.28917205523283,2020-03-07,78.0
USR01115,56,Female,Mexico,Professional,Master,Snapchat,Personal,False,390.0184046312716,547.4168359394474,2019-08-20,93.0
USR01116,14,Female,UK,Professional,High School,Snapchat,Business,False,133.84815976248325,102.56808140559575,2015-08-11,37.0
USR01117,25,Female,Canada,Retired,Bachelor,Facebook,Personal,False,1905.076710288425,226.08177969828662,2017-02-07,98.0
USR01118,52,Male,UK,Freelancer,Bachelor,Instagram,Personal,True,3853.7640558131106,737.7250978450452,2020-10-24,87.0
USR01119,14,Male,Canada,Homemaker,High School,TikTok,Personal,False,7580.390565327178,515.6100009199411,2019-01-21,72.0
USR01120,32,Male,Australia,Student,PhD,Pinterest,Personal,False,207.29003792443768,257.7403886686812,2021-12-25,91.0
USR01121,13,Female,Germany,Freelancer,Some College,Twitter/X,Personal,False,8503.936650432042,264.8567941366244,2020-08-03,81.0
USR01122,49,Female,UK,Business Owner,PhD,Pinterest,Creator,False,1007.3534952500601,227.85361777692805,2022-01-05,62.0
USR01123,21,Male,France,Professional,Some College,Twitter/X,Personal,False,1141.225478449843,269.87320261331774,2019-12-16,49.0
USR01124,29,Female,Germany,Retired,Some College,Instagram,Creator,False,4189.715290923304,220.3984019637596,2015-07-31,88.0
USR01125,21,Female,USA,Freelancer,High School,Facebook,Personal,False,487.1485682239478,260.52873450945344,2017-04-13,89.0
USR01126,23,Male,Mexico,Unemployed,PhD,Facebook,Business,False,42.704124068721626,575.2708600009969,2017-12-29,92.0
USR01127,27,Female,UK,Freelancer,Bachelor,Snapchat,Personal,False,3156.7311415524478,561.0550820627585,2021-02-27,85.0
USR01128,36,Female,India,Freelancer,Diploma,Pinterest,Personal,False,1849.8431236367214,83.46980140307643,2016-06-20,66.0
USR01129,50,Male,UK,Business Owner,PhD,Instagram,Personal,False,638.7957285782229,3463.780910081797,2018-03-25,89.0
USR01130,47,Male,Australia,Retired,PhD,Facebook,Personal,True,2790.0003936421863,210.2317015871261,2019-11-30,80.0
USR01131,42,Female,Japan,Professional,Diploma,Facebook,Personal,False,3791.1140167274402,708.1497934892213,2022-10-31,58.0
USR01132,43,Female,France,Business Owner,Some College,Pinterest,Business,False,113.52130538032524,111.49845336489078,2020-06-08,38.0
USR01133,61,Female,India,Business Owner,Some College,TikTok,Personal,False,1134.2982554837793,2333.701476612785,2016-05-12,69.0
USR01134,17,Female,Australia,Unemployed,Bachelor,Snapchat,Personal,False,36.004937784333436,769.5689212596913,2015-04-29,97.0
USR01135,56,Female,Germany,Business Owner,Diploma,Snapchat,Creator,False,910.924680242146,638.4012060762017,2022-01-24,72.0
USR01136,62,Male,Mexico,Retired,Diploma,Snapchat,Personal,False,626.9624396392458,325.4905957238734,2021-10-29,52.0
USR01137,26,Female,Australia,Business Owner,Bachelor,YouTube,Creator,False,2293.5669989382677,44.341850117903356,2017-09-07,37.0
USR01138,23,Female,USA,Unemployed,Diploma,Facebook,Business,False,219.29484654131375,2967.2357684582717,2022-12-17,93.0
USR01139,21,Male,USA,Homemaker,Some College,Twitter/X,Creator,False,-1.0,1123.7523960493115,2016-10-10,52.0
USR01140,46,Female,Canada,Student,PhD,YouTube,Personal,False,8.810235769029001,274.30073023311553,2018-06-26,85.0
USR01141,24,Female,Mexico,Business Owner,Some College,LinkedIn,Personal,False,2530.7114090694326,716.4473713496226,2021-03-06,43.0
USR01142,47,Male,USA,Freelancer,Master,Facebook,Personal,False,960.4482713605646,83.70195865037647,2015-02-26,46.0
USR01143,47,Female,UK,Business Owner,Master,Facebook,Personal,False,1249.954158883794,40.94145688406031,2021-03-12,49.0
USR01144,13,Male,Germany,Homemaker,Some College,Pinterest,Personal,False,116.72887009214278,411.4700834330337,2019-07-30,41.0
USR01145,52,Male,Brazil,Professional,Bachelor,LinkedIn,Business,True,1992.3960970523704,154.93058303192984,2016-01-17,70.0
USR01146,34,Male,USA,Freelancer,Some College,LinkedIn,Personal,False,13083.727418804738,226.0760673295486,2017-07-09,61.0
USR01147,41,Female,Japan,Freelancer,PhD,Instagram,Personal,False,831.0009363964786,378.7075049555781,2016-04-09,66.0
USR01148,20,Female,Brazil,Student,Master,Pinterest,Personal,False,2907.745629373909,97.05394839007104,2020-03-05,47.0
USR01149,23,Male,Brazil,Professional,High School,Snapchat,Personal,False,297.0999057725545,366.4168704629633,2016-04-26,58.0
USR01150,53,Female,Japan,Professional,Bachelor,Snapchat,Personal,False,977.223820073699,107.23485019438988,2022-04-07,36.0
USR01151,49,Male,Brazil,Professional,High School,Pinterest,Business,False,110.2763048997072,1359.6285409557431,2016-09-22,69.0
USR01152,26,Female,UK,Business Owner,Bachelor,TikTok,Personal,False,3576.652932591902,357.6643137629552,2020-08-03,35.0
USR01153,42,Male,Australia,Homemaker,High School,Snapchat,Business,False,1393.7606351052352,759.8113939723021,2023-01-14,49.0
USR01154,47,Male,USA,Business Owner,High School,Facebook,Creator,False,176.10324128394407,48.08220716374638,2018-04-10,84.0
USR01155,33,Female,India,Freelancer,Diploma,Instagram,Brand,False,329.3782329788047,818.6929941345182,2020-09-15,85.0
USR01156,49,Male,USA,Student,Some College,TikTok,Personal,False,1201.8643545047453,2432.4844693774853,2022-11-29,82.0
USR01157,17,Male,Brazil,Business Owner,Bachelor,Facebook,Personal,False,4384.35378255002,464.57961626601883,2018-01-24,62.0
USR01158,31,Female,Germany,Retired,Diploma,Facebook,Personal,False,10089.906082012023,754.8879521831552,2019-08-29,51.0
USR01159,26,Non-binary,Japan,Retired,Master,LinkedIn,Business,False,896.7812209125458,303.17146092667133,2020-05-30,79.0
USR01160,38,Male,Germany,Business Owner,High School,YouTube,Creator,False,141.60294643443595,632.9207058954908,2020-04-18,56.0
USR01161,16,Male,India,Homemaker,Some College,TikTok,Personal,False,1568.2219027144397,2755.6786223285,2017-09-25,77.0
USR01162,37,Male,UK,Student,PhD,YouTube,Personal,False,,5976.016072313721,2020-02-14,95.0
USR01163,57,Female,Brazil,Homemaker,Bachelor,LinkedIn,Personal,False,96.14691555569016,590.2916132030177,2021-03-07,42.0
USR01164,54,Male,Japan,Professional,Bachelor,Facebook,Personal,False,261.93765726242754,118.67427866816183,2016-08-15,31.0
USR01165,37,Female,Canada,Freelancer,Master,Facebook,Personal,False,2742.0100254495337,852.3253718675802,2019-04-21,75.0
USR01166,30,Prefer not to say,Canada,Business Owner,High School,LinkedIn,Personal,False,1380.7729124936147,91.36191118234227,2017-02-19,100.0
USR01167,52,Male,India,Student,Some College,YouTube,Personal,False,484.1866183973722,190.69929749583707,2021-09-21,40.0
USR01168,20,Male,India,Student,High School,LinkedIn,Personal,False,1525.6423446316523,218.7164632223371,2020-09-12,55.0
USR01169,51,Male,Mexico,Homemaker,Some College,Instagram,Business,False,4751.985467165915,4672.314505038736,2016-07-13,92.0
USR01170,52,Male,India,Professional,Master,Instagram,Creator,False,946.2392903648706,2240.492504717769,2015-10-13,78.0
USR01171,26,Female,India,Homemaker,High School,YouTube,Creator,False,829.6371682785616,1747.5181422033993,2018-02-05,92.0
USR01172,44,Male,UK,Homemaker,PhD,Instagram,Brand,False,2653.2385174132514,1080.226931974435,2019-08-27,50.0
USR01173,63,Male,Mexico,Unemployed,Master,Snapchat,Personal,False,730.8642055294766,135.62701533945216,2018-10-24,78.0
USR01174,50,Female,Canada,Homemaker,Master,TikTok,Personal,False,6086.237424726694,535.639053160784,2020-09-10,38.0
USR01175,45,Male,Canada,Unemployed,Bachelor,Instagram,Creator,False,22927.893789921796,3661.0348691607514,2017-12-30,50.0
